Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21398,0,780,820.9677402354399,363.92526099734823,1503.3788239998103,220.88699878493318,178.09493494046498,0.0,780,900,960,1000,1100,1200,1300,1400,1400,1500,1500
,Aggregated,21398,0,780,820.9677402354399,363.92526099734823,1503.3788239998103,220.88699878493318,178.09493494046498,0.0,780,900,960,1000,1100,1200,1300,1400,1400,1500,1500
