Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22400,0,770,772.9671480456128,207.68580900039524,1489.6775349989184,202.70129464285714,186.4643600160813,0.0,770,930,1000,1000,1200,1300,1300,1400,1500,1500,1500
,Aggregated,22400,0,770,772.9671480456128,207.68580900039524,1489.6775349989184,202.70129464285714,186.4643600160813,0.0,770,930,1000,1000,1200,1300,1300,1400,1500,1500,1500
