timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:11:41-03:00,scenario_2-service_a-1,77.40%,117.9MiB,256MiB,46.05%
2026-09-24T04:11:41-03:00,scenario_2-service_b-1,12.92%,108.1MiB,256MiB,42.22%
2026-09-24T04:11:46-03:00,scenario_2-service_a-1,101.65%,118.5MiB,256MiB,46.31%
2026-09-24T04:11:46-03:00,scenario_2-service_b-1,19.18%,108MiB,256MiB,42.17%
2026-09-24T04:11:51-03:00,scenario_2-service_a-1,102.36%,120.2MiB,256MiB,46.95%
2026-09-24T04:11:51-03:00,scenario_2-service_b-1,45.23%,121.5MiB,256MiB,47.44%
2026-09-24T04:11:56-03:00,scenario_2-service_a-1,100.58%,129.1MiB,256MiB,50.42%
2026-09-24T04:11:56-03:00,scenario_2-service_b-1,45.58%,108.3MiB,256MiB,42.30%
2026-09-24T04:12:01-03:00,scenario_2-service_a-1,99.98%,132.3MiB,256MiB,51.67%
2026-09-24T04:12:01-03:00,scenario_2-service_b-1,18.68%,109.8MiB,256MiB,42.89%
2026-09-24T04:12:06-03:00,scenario_2-service_a-1,100.57%,122MiB,256MiB,47.65%
2026-09-24T04:12:06-03:00,scenario_2-service_b-1,15.93%,110.1MiB,256MiB,43.03%
2026-09-24T04:12:12-03:00,scenario_2-service_a-1,100.39%,124.9MiB,256MiB,48.77%
2026-09-24T04:12:12-03:00,scenario_2-service_b-1,20.98%,111.5MiB,256MiB,43.57%
2026-09-24T04:12:17-03:00,scenario_2-service_a-1,100.22%,124.8MiB,256MiB,48.76%
2026-09-24T04:12:17-03:00,scenario_2-service_b-1,21.17%,110.4MiB,256MiB,43.14%
2026-09-24T04:12:22-03:00,scenario_2-service_a-1,100.55%,134.1MiB,256MiB,52.39%
2026-09-24T04:12:22-03:00,scenario_2-service_b-1,38.34%,109.7MiB,256MiB,42.86%
2026-09-24T04:12:27-03:00,scenario_2-service_a-1,100.47%,136.7MiB,256MiB,53.41%
2026-09-24T04:12:27-03:00,scenario_2-service_b-1,19.85%,110.3MiB,256MiB,43.08%
2026-09-24T04:12:32-03:00,scenario_2-service_a-1,100.55%,137.9MiB,256MiB,53.85%
2026-09-24T04:12:32-03:00,scenario_2-service_b-1,16.53%,109.6MiB,256MiB,42.81%
2026-09-24T04:12:37-03:00,scenario_2-service_a-1,100.08%,125.2MiB,256MiB,48.91%
2026-09-24T04:12:37-03:00,scenario_2-service_b-1,41.82%,110.1MiB,256MiB,43.01%
2026-09-24T04:12:42-03:00,scenario_2-service_a-1,100.90%,125.2MiB,256MiB,48.91%
2026-09-24T04:12:42-03:00,scenario_2-service_b-1,45.25%,110.1MiB,256MiB,43.02%
2026-09-24T04:12:47-03:00,scenario_2-service_a-1,100.44%,126.2MiB,256MiB,49.28%
2026-09-24T04:12:47-03:00,scenario_2-service_b-1,20.95%,109.7MiB,256MiB,42.84%
2026-09-24T04:12:52-03:00,scenario_2-service_a-1,100.39%,134.3MiB,256MiB,52.45%
2026-09-24T04:12:52-03:00,scenario_2-service_b-1,20.64%,110MiB,256MiB,42.96%
2026-09-24T04:12:57-03:00,scenario_2-service_a-1,100.86%,136.9MiB,256MiB,53.49%
2026-09-24T04:12:57-03:00,scenario_2-service_b-1,41.56%,122.9MiB,256MiB,48.01%
2026-09-24T04:13:02-03:00,scenario_2-service_a-1,100.42%,138.2MiB,256MiB,53.97%
2026-09-24T04:13:02-03:00,scenario_2-service_b-1,40.27%,110.5MiB,256MiB,43.15%
2026-09-24T04:13:08-03:00,scenario_2-service_a-1,100.03%,136.8MiB,256MiB,53.43%
2026-09-24T04:13:08-03:00,scenario_2-service_b-1,20.83%,111.9MiB,256MiB,43.70%
2026-09-24T04:13:13-03:00,scenario_2-service_a-1,99.87%,124.9MiB,256MiB,48.80%
2026-09-24T04:13:13-03:00,scenario_2-service_b-1,20.25%,113.1MiB,256MiB,44.16%
2026-09-24T04:13:18-03:00,scenario_2-service_a-1,100.78%,125.5MiB,256MiB,49.01%
2026-09-24T04:13:18-03:00,scenario_2-service_b-1,41.91%,112.8MiB,256MiB,44.07%
2026-09-24T04:13:23-03:00,scenario_2-service_a-1,100.07%,133.9MiB,256MiB,52.30%
2026-09-24T04:13:23-03:00,scenario_2-service_b-1,46.86%,112.8MiB,256MiB,44.06%
2026-09-24T04:13:28-03:00,scenario_2-service_a-1,100.37%,137.4MiB,256MiB,53.68%
2026-09-24T04:13:28-03:00,scenario_2-service_b-1,36.14%,113MiB,256MiB,44.14%
2026-09-24T04:13:33-03:00,scenario_2-service_a-1,100.66%,138MiB,256MiB,53.92%
2026-09-24T04:13:33-03:00,scenario_2-service_b-1,17.17%,113.5MiB,256MiB,44.33%
2026-09-24T04:13:38-03:00,scenario_2-service_a-1,100.54%,137.2MiB,256MiB,53.61%
2026-09-24T04:13:38-03:00,scenario_2-service_b-1,42.75%,113.1MiB,256MiB,44.18%
2026-09-24T04:13:43-03:00,scenario_2-service_a-1,99.91%,125.7MiB,256MiB,49.11%
2026-09-24T04:13:43-03:00,scenario_2-service_b-1,40.65%,113.1MiB,256MiB,44.16%
2026-09-24T04:13:48-03:00,scenario_2-service_a-1,100.06%,137.6MiB,256MiB,53.77%
2026-09-24T04:13:48-03:00,scenario_2-service_b-1,20.39%,113.5MiB,256MiB,44.35%
2026-09-24T04:13:53-03:00,scenario_2-service_a-1,20.78%,123.9MiB,256MiB,48.41%
2026-09-24T04:13:53-03:00,scenario_2-service_b-1,18.47%,126.3MiB,256MiB,49.33%
