timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:08:54-03:00,scenario_3-service_a-1,23.51%,111.5MiB,256MiB,43.55%
2026-09-24T04:08:54-03:00,scenario_3-service_b-1,16.29%,103.3MiB,256MiB,40.37%
2026-09-24T04:08:59-03:00,scenario_3-service_a-1,85.79%,111.9MiB,256MiB,43.71%
2026-09-24T04:08:59-03:00,scenario_3-service_b-1,30.94%,103.2MiB,256MiB,40.32%
2026-09-24T04:09:05-03:00,scenario_3-service_a-1,102.26%,121.9MiB,256MiB,47.61%
2026-09-24T04:09:05-03:00,scenario_3-service_b-1,50.96%,102.7MiB,256MiB,40.13%
2026-09-24T04:09:10-03:00,scenario_3-service_a-1,102.05%,129.7MiB,256MiB,50.68%
2026-09-24T04:09:10-03:00,scenario_3-service_b-1,40.30%,103.1MiB,256MiB,40.27%
2026-09-24T04:09:15-03:00,scenario_3-service_a-1,101.46%,117.8MiB,256MiB,46.00%
2026-09-24T04:09:15-03:00,scenario_3-service_b-1,31.29%,104.8MiB,256MiB,40.95%
2026-09-24T04:09:20-03:00,scenario_3-service_a-1,101.11%,119.3MiB,256MiB,46.60%
2026-09-24T04:09:20-03:00,scenario_3-service_b-1,48.78%,105.5MiB,256MiB,41.22%
2026-09-24T04:09:25-03:00,scenario_3-service_a-1,100.43%,126.6MiB,256MiB,49.46%
2026-09-24T04:09:25-03:00,scenario_3-service_b-1,39.90%,104.8MiB,256MiB,40.93%
2026-09-24T04:09:30-03:00,scenario_3-service_a-1,101.11%,117.7MiB,256MiB,45.97%
2026-09-24T04:09:30-03:00,scenario_3-service_b-1,33.53%,111.1MiB,256MiB,43.41%
2026-09-24T04:09:35-03:00,scenario_3-service_a-1,100.46%,117.9MiB,256MiB,46.05%
2026-09-24T04:09:35-03:00,scenario_3-service_b-1,46.63%,106.3MiB,256MiB,41.54%
2026-09-24T04:09:40-03:00,scenario_3-service_a-1,101.93%,127.7MiB,256MiB,49.87%
2026-09-24T04:09:40-03:00,scenario_3-service_b-1,37.40%,106.5MiB,256MiB,41.59%
2026-09-24T04:09:45-03:00,scenario_3-service_a-1,101.25%,131.2MiB,256MiB,51.26%
2026-09-24T04:09:45-03:00,scenario_3-service_b-1,42.12%,109.2MiB,256MiB,42.65%
2026-09-24T04:09:50-03:00,scenario_3-service_a-1,100.21%,118.4MiB,256MiB,46.24%
2026-09-24T04:09:50-03:00,scenario_3-service_b-1,48.42%,117.2MiB,256MiB,45.78%
2026-09-24T04:09:56-03:00,scenario_3-service_a-1,101.55%,127.2MiB,256MiB,49.69%
2026-09-24T04:09:56-03:00,scenario_3-service_b-1,38.01%,109.8MiB,256MiB,42.88%
2026-09-24T04:10:01-03:00,scenario_3-service_a-1,100.99%,131.2MiB,256MiB,51.23%
2026-09-24T04:10:01-03:00,scenario_3-service_b-1,43.16%,109.4MiB,256MiB,42.72%
2026-09-24T04:10:06-03:00,scenario_3-service_a-1,101.11%,117.8MiB,256MiB,46.02%
2026-09-24T04:10:06-03:00,scenario_3-service_b-1,32.16%,109.9MiB,256MiB,42.92%
2026-09-24T04:10:11-03:00,scenario_3-service_a-1,101.80%,118MiB,256MiB,46.10%
2026-09-24T04:10:11-03:00,scenario_3-service_b-1,49.49%,109.7MiB,256MiB,42.86%
2026-09-24T04:10:16-03:00,scenario_3-service_a-1,101.17%,128MiB,256MiB,50.00%
2026-09-24T04:10:16-03:00,scenario_3-service_b-1,37.34%,109.3MiB,256MiB,42.70%
2026-09-24T04:10:21-03:00,scenario_3-service_a-1,101.04%,117.4MiB,256MiB,45.88%
2026-09-24T04:10:21-03:00,scenario_3-service_b-1,30.11%,109.6MiB,256MiB,42.83%
2026-09-24T04:10:26-03:00,scenario_3-service_a-1,100.70%,117.9MiB,256MiB,46.07%
2026-09-24T04:10:26-03:00,scenario_3-service_b-1,44.58%,109.6MiB,256MiB,42.79%
2026-09-24T04:10:31-03:00,scenario_3-service_a-1,101.07%,127.1MiB,256MiB,49.66%
2026-09-24T04:10:31-03:00,scenario_3-service_b-1,37.54%,109.4MiB,256MiB,42.75%
2026-09-24T04:10:36-03:00,scenario_3-service_a-1,99.97%,131.2MiB,256MiB,51.25%
2026-09-24T04:10:36-03:00,scenario_3-service_b-1,43.81%,110.1MiB,256MiB,42.99%
2026-09-24T04:10:41-03:00,scenario_3-service_a-1,100.72%,131.1MiB,256MiB,51.20%
2026-09-24T04:10:41-03:00,scenario_3-service_b-1,36.54%,109.9MiB,256MiB,42.94%
2026-09-24T04:10:47-03:00,scenario_3-service_a-1,101.68%,118.2MiB,256MiB,46.16%
2026-09-24T04:10:47-03:00,scenario_3-service_b-1,50.40%,109.6MiB,256MiB,42.80%
2026-09-24T04:10:52-03:00,scenario_3-service_a-1,100.51%,127.7MiB,256MiB,49.89%
2026-09-24T04:10:52-03:00,scenario_3-service_b-1,48.50%,110.1MiB,256MiB,42.99%
2026-09-24T04:10:57-03:00,scenario_3-service_a-1,100.63%,130.4MiB,256MiB,50.94%
2026-09-24T04:10:57-03:00,scenario_3-service_b-1,29.02%,109.8MiB,256MiB,42.88%
2026-09-24T04:11:02-03:00,scenario_3-service_a-1,100.70%,118.2MiB,256MiB,46.16%
2026-09-24T04:11:02-03:00,scenario_3-service_b-1,42.88%,117MiB,256MiB,45.70%
2026-09-24T04:11:07-03:00,scenario_3-service_a-1,0.05%,116.7MiB,256MiB,45.60%
2026-09-24T04:11:07-03:00,scenario_3-service_b-1,9.33%,109.2MiB,256MiB,42.66%
