timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:37:09-03:00,scenario_3-service_a-1,22.25%,110.8MiB,256MiB,43.29%
2026-09-24T04:37:09-03:00,scenario_3-service_b-1,17.90%,103.6MiB,256MiB,40.46%
2026-09-24T04:37:14-03:00,scenario_3-service_a-1,88.46%,111.5MiB,256MiB,43.57%
2026-09-24T04:37:14-03:00,scenario_3-service_b-1,30.40%,103.3MiB,256MiB,40.36%
2026-09-24T04:37:19-03:00,scenario_3-service_a-1,101.15%,124.9MiB,256MiB,48.77%
2026-09-24T04:37:19-03:00,scenario_3-service_b-1,45.28%,103.4MiB,256MiB,40.39%
2026-09-24T04:37:25-03:00,scenario_3-service_a-1,100.08%,117.8MiB,256MiB,46.02%
2026-09-24T04:37:25-03:00,scenario_3-service_b-1,39.67%,103.6MiB,256MiB,40.48%
2026-09-24T04:37:30-03:00,scenario_3-service_a-1,101.19%,117.3MiB,256MiB,45.84%
2026-09-24T04:37:30-03:00,scenario_3-service_b-1,36.75%,103.1MiB,256MiB,40.26%
2026-09-24T04:37:35-03:00,scenario_3-service_a-1,100.55%,127.1MiB,256MiB,49.65%
2026-09-24T04:37:35-03:00,scenario_3-service_b-1,48.72%,107MiB,256MiB,41.81%
2026-09-24T04:37:40-03:00,scenario_3-service_a-1,100.37%,117.3MiB,256MiB,45.82%
2026-09-24T04:37:40-03:00,scenario_3-service_b-1,29.04%,106.8MiB,256MiB,41.72%
2026-09-24T04:37:45-03:00,scenario_3-service_a-1,100.49%,117MiB,256MiB,45.70%
2026-09-24T04:37:45-03:00,scenario_3-service_b-1,33.66%,106.4MiB,256MiB,41.57%
2026-09-24T04:37:50-03:00,scenario_3-service_a-1,102.12%,121.2MiB,256MiB,47.35%
2026-09-24T04:37:50-03:00,scenario_3-service_b-1,48.87%,106.7MiB,256MiB,41.69%
2026-09-24T04:37:55-03:00,scenario_3-service_a-1,100.97%,130MiB,256MiB,50.76%
2026-09-24T04:37:55-03:00,scenario_3-service_b-1,33.91%,106.4MiB,256MiB,41.55%
2026-09-24T04:38:00-03:00,scenario_3-service_a-1,101.09%,117.4MiB,256MiB,45.87%
2026-09-24T04:38:00-03:00,scenario_3-service_b-1,40.87%,106.4MiB,256MiB,41.55%
2026-09-24T04:38:05-03:00,scenario_3-service_a-1,100.56%,117.4MiB,256MiB,45.84%
2026-09-24T04:38:05-03:00,scenario_3-service_b-1,47.52%,107.9MiB,256MiB,42.17%
2026-09-24T04:38:10-03:00,scenario_3-service_a-1,100.67%,126.7MiB,256MiB,49.50%
2026-09-24T04:38:10-03:00,scenario_3-service_b-1,37.47%,108.1MiB,256MiB,42.21%
2026-09-24T04:38:16-03:00,scenario_3-service_a-1,100.38%,117.6MiB,256MiB,45.93%
2026-09-24T04:38:16-03:00,scenario_3-service_b-1,39.50%,108.6MiB,256MiB,42.43%
2026-09-24T04:38:21-03:00,scenario_3-service_a-1,100.88%,117.5MiB,256MiB,45.92%
2026-09-24T04:38:21-03:00,scenario_3-service_b-1,49.41%,107.7MiB,256MiB,42.07%
2026-09-24T04:38:26-03:00,scenario_3-service_a-1,101.08%,126.9MiB,256MiB,49.57%
2026-09-24T04:38:26-03:00,scenario_3-service_b-1,37.38%,107.9MiB,256MiB,42.13%
2026-09-24T04:38:31-03:00,scenario_3-service_a-1,100.92%,130.9MiB,256MiB,51.13%
2026-09-24T04:38:31-03:00,scenario_3-service_b-1,44.50%,109.8MiB,256MiB,42.90%
2026-09-24T04:38:36-03:00,scenario_3-service_a-1,100.16%,130.7MiB,256MiB,51.06%
2026-09-24T04:38:36-03:00,scenario_3-service_b-1,49.52%,109.8MiB,256MiB,42.91%
2026-09-24T04:38:41-03:00,scenario_3-service_a-1,100.14%,117.4MiB,256MiB,45.86%
2026-09-24T04:38:41-03:00,scenario_3-service_b-1,47.61%,109.5MiB,256MiB,42.79%
2026-09-24T04:38:46-03:00,scenario_3-service_a-1,100.89%,128.4MiB,256MiB,50.16%
2026-09-24T04:38:46-03:00,scenario_3-service_b-1,40.98%,109.3MiB,256MiB,42.69%
2026-09-24T04:38:51-03:00,scenario_3-service_a-1,100.94%,117.8MiB,256MiB,46.01%
2026-09-24T04:38:51-03:00,scenario_3-service_b-1,28.90%,109.9MiB,256MiB,42.92%
2026-09-24T04:38:56-03:00,scenario_3-service_a-1,101.01%,117.8MiB,256MiB,46.02%
2026-09-24T04:38:56-03:00,scenario_3-service_b-1,45.40%,109.6MiB,256MiB,42.82%
2026-09-24T04:39:01-03:00,scenario_3-service_a-1,101.17%,126.7MiB,256MiB,49.49%
2026-09-24T04:39:01-03:00,scenario_3-service_b-1,37.43%,109.3MiB,256MiB,42.69%
2026-09-24T04:39:07-03:00,scenario_3-service_a-1,100.51%,130.9MiB,256MiB,51.14%
2026-09-24T04:39:07-03:00,scenario_3-service_b-1,37.35%,115.4MiB,256MiB,45.08%
2026-09-24T04:39:12-03:00,scenario_3-service_a-1,101.57%,117.5MiB,256MiB,45.89%
2026-09-24T04:39:12-03:00,scenario_3-service_b-1,43.03%,109.5MiB,256MiB,42.79%
2026-09-24T04:39:17-03:00,scenario_3-service_a-1,100.80%,119.3MiB,256MiB,46.61%
2026-09-24T04:39:17-03:00,scenario_3-service_b-1,36.79%,109.4MiB,256MiB,42.72%
2026-09-24T04:39:22-03:00,scenario_3-service_a-1,0.04%,116MiB,256MiB,45.30%
2026-09-24T04:39:22-03:00,scenario_3-service_b-1,9.42%,109.3MiB,256MiB,42.71%
