Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,43677,0,240,249.85292998669289,3.384100000403123,564.8862639973231,208.2753623188406,363.3920077679943,0.0,240,280,310,330,380,420,450,470,520,550,560
,Aggregated,43677,0,240,249.85292998669289,3.384100000403123,564.8862639973231,208.2753623188406,363.3920077679943,0.0,240,280,310,330,380,420,450,470,520,550,560
