timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:43:58-03:00,scenario_4-service_a-1,43.71%,120.3MiB,256MiB,47.00%
2026-09-24T04:43:58-03:00,scenario_4-service_b-1,27.41%,113.6MiB,256MiB,44.37%
2026-09-24T04:44:03-03:00,scenario_4-service_a-1,101.13%,129.8MiB,256MiB,50.70%
2026-09-24T04:44:03-03:00,scenario_4-service_b-1,27.32%,113.3MiB,256MiB,44.25%
2026-09-24T04:44:08-03:00,scenario_4-service_a-1,101.04%,135MiB,256MiB,52.75%
2026-09-24T04:44:08-03:00,scenario_4-service_b-1,30.02%,114.1MiB,256MiB,44.56%
2026-09-24T04:44:13-03:00,scenario_4-service_a-1,100.20%,122MiB,256MiB,47.65%
2026-09-24T04:44:13-03:00,scenario_4-service_b-1,27.73%,113.9MiB,256MiB,44.50%
2026-09-24T04:44:18-03:00,scenario_4-service_a-1,100.38%,121.8MiB,256MiB,47.56%
2026-09-24T04:44:18-03:00,scenario_4-service_b-1,21.40%,113.8MiB,256MiB,44.44%
2026-09-24T04:44:23-03:00,scenario_4-service_a-1,100.43%,121.8MiB,256MiB,47.58%
2026-09-24T04:44:23-03:00,scenario_4-service_b-1,33.34%,113.9MiB,256MiB,44.48%
2026-09-24T04:44:28-03:00,scenario_4-service_a-1,100.60%,125.6MiB,256MiB,49.08%
2026-09-24T04:44:28-03:00,scenario_4-service_b-1,30.78%,114MiB,256MiB,44.52%
2026-09-24T04:44:34-03:00,scenario_4-service_a-1,101.46%,137.2MiB,256MiB,53.59%
2026-09-24T04:44:34-03:00,scenario_4-service_b-1,26.88%,119.9MiB,256MiB,46.85%
2026-09-24T04:44:39-03:00,scenario_4-service_a-1,100.27%,140.1MiB,256MiB,54.74%
2026-09-24T04:44:39-03:00,scenario_4-service_b-1,30.38%,115.4MiB,256MiB,45.07%
2026-09-24T04:44:44-03:00,scenario_4-service_a-1,100.93%,140.3MiB,256MiB,54.81%
2026-09-24T04:44:44-03:00,scenario_4-service_b-1,17.52%,115.4MiB,256MiB,45.06%
2026-09-24T04:44:49-03:00,scenario_4-service_a-1,99.44%,126.8MiB,256MiB,49.54%
2026-09-24T04:44:49-03:00,scenario_4-service_b-1,29.15%,115.8MiB,256MiB,45.25%
2026-09-24T04:44:54-03:00,scenario_4-service_a-1,101.16%,127.3MiB,256MiB,49.73%
2026-09-24T04:44:54-03:00,scenario_4-service_b-1,21.42%,114.8MiB,256MiB,44.83%
2026-09-24T04:44:59-03:00,scenario_4-service_a-1,101.02%,128.5MiB,256MiB,50.21%
2026-09-24T04:44:59-03:00,scenario_4-service_b-1,21.84%,115.1MiB,256MiB,44.95%
2026-09-24T04:45:04-03:00,scenario_4-service_a-1,101.23%,136.7MiB,256MiB,53.41%
2026-09-24T04:45:04-03:00,scenario_4-service_b-1,32.90%,115.6MiB,256MiB,45.15%
2026-09-24T04:45:09-03:00,scenario_4-service_a-1,100.37%,136.4MiB,256MiB,53.28%
2026-09-24T04:45:09-03:00,scenario_4-service_b-1,27.53%,116.6MiB,256MiB,45.56%
2026-09-24T04:45:14-03:00,scenario_4-service_a-1,100.04%,140MiB,256MiB,54.69%
2026-09-24T04:45:14-03:00,scenario_4-service_b-1,27.79%,116.8MiB,256MiB,45.64%
2026-09-24T04:45:19-03:00,scenario_4-service_a-1,100.41%,139.8MiB,256MiB,54.62%
2026-09-24T04:45:19-03:00,scenario_4-service_b-1,21.84%,118.5MiB,256MiB,46.29%
2026-09-24T04:45:24-03:00,scenario_4-service_a-1,100.03%,127.5MiB,256MiB,49.80%
2026-09-24T04:45:24-03:00,scenario_4-service_b-1,32.34%,116.8MiB,256MiB,45.63%
2026-09-24T04:45:30-03:00,scenario_4-service_a-1,100.82%,127MiB,256MiB,49.61%
2026-09-24T04:45:30-03:00,scenario_4-service_b-1,32.88%,116MiB,256MiB,45.31%
2026-09-24T04:45:34-03:00,scenario_4-service_a-1,101.12%,127.1MiB,256MiB,49.64%
2026-09-24T04:45:34-03:00,scenario_4-service_b-1,22.56%,119.6MiB,256MiB,46.73%
2026-09-24T04:45:39-03:00,scenario_4-service_a-1,100.27%,127.4MiB,256MiB,49.76%
2026-09-24T04:45:39-03:00,scenario_4-service_b-1,21.42%,119.9MiB,256MiB,46.82%
2026-09-24T04:45:44-03:00,scenario_4-service_a-1,100.60%,136.9MiB,256MiB,53.49%
2026-09-24T04:45:44-03:00,scenario_4-service_b-1,25.32%,124.4MiB,256MiB,48.58%
2026-09-24T04:45:49-03:00,scenario_4-service_a-1,100.51%,140MiB,256MiB,54.68%
2026-09-24T04:45:49-03:00,scenario_4-service_b-1,30.38%,119.7MiB,256MiB,46.77%
2026-09-24T04:45:54-03:00,scenario_4-service_a-1,100.63%,140.3MiB,256MiB,54.81%
2026-09-24T04:45:54-03:00,scenario_4-service_b-1,16.97%,119.7MiB,256MiB,46.75%
2026-09-24T04:45:59-03:00,scenario_4-service_a-1,100.28%,139.5MiB,256MiB,54.50%
2026-09-24T04:45:59-03:00,scenario_4-service_b-1,27.38%,119.4MiB,256MiB,46.66%
2026-09-24T04:46:04-03:00,scenario_4-service_a-1,100.74%,140.4MiB,256MiB,54.83%
2026-09-24T04:46:04-03:00,scenario_4-service_b-1,31.98%,120MiB,256MiB,46.89%
2026-09-24T04:46:09-03:00,scenario_4-service_a-1,7.47%,134.6MiB,256MiB,52.59%
2026-09-24T04:46:09-03:00,scenario_4-service_b-1,0.05%,119.3MiB,256MiB,46.59%
