timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T01:58:19-03:00,17.0,1.44,3750,64.0
2026-09-24T01:58:21-03:00,20.4,1.32,3794,67.0
2026-09-24T01:58:23-03:00,23.8,1.32,3700,74.0
2026-09-24T01:58:25-03:00,24.9,1.32,3700,73.0
2026-09-24T01:58:27-03:00,25.6,1.86,3700,73.0
2026-09-24T01:58:29-03:00,30.4,1.86,3729,67.0
2026-09-24T01:58:31-03:00,24.1,2.35,3310,68.0
2026-09-24T01:58:33-03:00,23.6,2.35,3809,68.0
2026-09-24T01:58:35-03:00,22.7,2.35,3842,65.0
2026-09-24T01:58:37-03:00,24.5,3.44,3705,67.0
2026-09-24T01:58:39-03:00,24.2,3.44,3700,76.0
2026-09-24T01:58:41-03:00,23.8,3.89,3700,74.0
2026-09-24T01:58:43-03:00,24.4,3.89,3792,70.0
2026-09-24T01:58:45-03:00,24.2,3.89,3842,69.0
2026-09-24T01:58:47-03:00,23.5,4.14,3730,68.0
2026-09-24T01:58:49-03:00,23.8,4.14,3793,67.0
2026-09-24T01:58:51-03:00,23.8,4.53,3811,69.0
2026-09-24T01:58:53-03:00,23.1,4.53,3745,67.0
2026-09-24T01:58:55-03:00,24.1,4.53,3700,73.0
2026-09-24T01:58:57-03:00,25.1,4.65,3700,77.0
2026-09-24T01:58:59-03:00,23.9,4.65,3703,71.0
2026-09-24T01:59:01-03:00,23.9,5.08,3652,67.0
2026-09-24T01:59:03-03:00,24.0,5.08,3828,69.0
2026-09-24T01:59:05-03:00,23.1,5.08,3700,69.0
2026-09-24T01:59:07-03:00,24.7,6.11,3412,69.0
2026-09-24T01:59:09-03:00,23.8,6.11,3793,69.0
2026-09-24T01:59:11-03:00,23.0,6.10,3700,71.0
2026-09-24T01:59:13-03:00,24.6,6.10,3700,76.0
2026-09-24T01:59:15-03:00,24.8,6.10,3700,74.0
2026-09-24T01:59:17-03:00,23.2,6.81,3814,70.0
2026-09-24T01:59:19-03:00,23.5,6.81,3799,68.0
2026-09-24T01:59:21-03:00,23.8,6.83,3700,78.0
2026-09-24T01:59:23-03:00,23.2,6.83,3795,68.0
2026-09-24T01:59:25-03:00,24.5,6.83,3756,69.0
2026-09-24T01:59:27-03:00,23.5,6.84,3834,68.0
2026-09-24T01:59:29-03:00,24.0,6.84,3700,77.0
2026-09-24T01:59:31-03:00,24.5,7.50,3700,75.0
2026-09-24T01:59:33-03:00,22.7,7.50,3731,70.0
2026-09-24T01:59:35-03:00,24.1,7.22,3887,69.0
2026-09-24T01:59:37-03:00,25.9,7.22,3886,68.0
2026-09-24T01:59:39-03:00,22.8,7.22,3345,68.0
2026-09-24T01:59:41-03:00,23.9,7.12,3811,68.0
2026-09-24T01:59:43-03:00,23.6,7.12,3700,68.0
2026-09-24T01:59:45-03:00,23.1,7.35,3700,76.0
2026-09-24T01:59:47-03:00,25.1,7.35,3700,76.0
2026-09-24T01:59:49-03:00,24.5,7.35,3772,72.0
2026-09-24T01:59:51-03:00,22.9,8.60,3796,71.0
2026-09-24T01:59:53-03:00,24.1,8.60,3735,70.0
2026-09-24T01:59:55-03:00,24.0,9.04,3898,68.0
2026-09-24T01:59:57-03:00,23.6,9.04,3700,69.0
2026-09-24T01:59:59-03:00,24.1,9.04,3846,70.0
2026-09-24T02:00:01-03:00,24.1,8.87,3700,75.0
2026-09-24T02:00:03-03:00,23.1,8.87,3700,80.0
2026-09-24T02:00:05-03:00,24.2,9.60,3795,73.0
2026-09-24T02:00:07-03:00,24.2,9.60,3830,70.0
2026-09-24T02:00:09-03:00,23.0,9.60,3869,69.0
2026-09-24T02:00:11-03:00,24.8,9.64,3808,70.0
2026-09-24T02:00:13-03:00,23.7,9.64,3866,68.0
2026-09-24T02:00:15-03:00,23.5,9.99,3839,69.0
2026-09-24T02:00:17-03:00,24.2,9.99,3899,71.0
2026-09-24T02:00:19-03:00,23.7,9.99,3700,77.0
2026-09-24T02:00:21-03:00,23.6,10.15,3747,75.0
2026-09-24T02:00:23-03:00,24.7,10.15,3870,70.0
2026-09-24T02:00:25-03:00,24.0,10.05,3798,74.0
2026-09-24T02:00:27-03:00,27.4,10.05,3700,77.0
2026-09-24T02:00:29-03:00,7.8,10.05,3377,63.0
2026-09-24T02:00:31-03:00,1.4,9.33,3700,68.0
2026-09-24T02:00:33-03:00,1.8,9.33,2996,61.0
