Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22512,0,770,765.5338687830874,448.3383170008892,1095.977221000794,236.84888059701493,187.33887423953442,0.0,770,810,840,850,890,920,970,980,1100,1100,1100
,Aggregated,22512,0,770,765.5338687830874,448.3383170008892,1095.977221000794,236.84888059701493,187.33887423953442,0.0,770,810,840,850,890,920,970,980,1100,1100,1100
