Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22384,0,760,774.0487427801024,376.13978700028383,1349.0539670019643,202.68915296640458,186.34454579538254,0.0,760,840,890,920,1000,1100,1200,1200,1300,1300,1300
,Aggregated,22384,0,760,774.0487427801024,376.13978700028383,1349.0539670019643,202.68915296640458,186.34454579538254,0.0,760,840,890,920,1000,1100,1200,1200,1300,1300,1300
