timestamp,phase,container,key,value
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,usage_usec,19716352
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,user_usec,16693622
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,system_usec,3022730
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,nice_usec,0
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,core_sched.force_idle_usec,0
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,nr_periods,273
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,nr_throttled,134
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,throttled_usec,15103696
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,nr_bursts,0
2026-09-24T03:44:46-03:00,start,service-a-79689f88cb-hnf48/service-a,burst_usec,0
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,usage_usec,7528961
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,user_usec,6323745
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,system_usec,1205215
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,nice_usec,0
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,core_sched.force_idle_usec,0
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,nr_periods,272
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,nr_throttled,5
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,throttled_usec,371780
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,nr_bursts,0
2026-09-24T03:44:46-03:00,start,service-b-b9d464c6d-nghqn/service-b,burst_usec,0
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,usage_usec,139233141
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,user_usec,114841087
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,system_usec,24392054
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,nice_usec,0
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,core_sched.force_idle_usec,0
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,nr_periods,1476
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,nr_throttled,1335
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,throttled_usec,162751854
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,nr_bursts,0
2026-09-24T03:46:46-03:00,end,service-a-79689f88cb-hnf48/service-a,burst_usec,0
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,usage_usec,48665657
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,user_usec,40116748
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,system_usec,8548909
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,nice_usec,0
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,core_sched.force_idle_usec,0
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,nr_periods,1474
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,nr_throttled,5
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,throttled_usec,371780
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,nr_bursts,0
2026-09-24T03:46:46-03:00,end,service-b-b9d464c6d-nghqn/service-b,burst_usec,0
