timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T03:44:36-03:00,service-a-79689f88cb-hnf48,service-a,602,117
2026-09-24T03:44:36-03:00,service-b-b9d464c6d-nghqn,service-b,240,99
2026-09-24T03:44:39-03:00,service-a-79689f88cb-hnf48,service-a,602,117
2026-09-24T03:44:39-03:00,service-b-b9d464c6d-nghqn,service-b,240,99
2026-09-24T03:44:42-03:00,service-a-79689f88cb-hnf48,service-a,602,117
2026-09-24T03:44:42-03:00,service-b-b9d464c6d-nghqn,service-b,240,99
2026-09-24T03:44:45-03:00,service-a-79689f88cb-hnf48,service-a,602,117
2026-09-24T03:44:45-03:00,service-b-b9d464c6d-nghqn,service-b,240,99
2026-09-24T03:44:48-03:00,service-a-79689f88cb-hnf48,service-a,602,117
2026-09-24T03:44:48-03:00,service-b-b9d464c6d-nghqn,service-b,240,99
2026-09-24T03:44:51-03:00,service-a-79689f88cb-hnf48,service-a,796,123
2026-09-24T03:44:51-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:44:54-03:00,service-a-79689f88cb-hnf48,service-a,796,123
2026-09-24T03:44:54-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:44:57-03:00,service-a-79689f88cb-hnf48,service-a,796,123
2026-09-24T03:44:57-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:00-03:00,service-a-79689f88cb-hnf48,service-a,796,123
2026-09-24T03:45:00-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:03-03:00,service-a-79689f88cb-hnf48,service-a,796,123
2026-09-24T03:45:03-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:07-03:00,service-a-79689f88cb-hnf48,service-a,997,123
2026-09-24T03:45:07-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:10-03:00,service-a-79689f88cb-hnf48,service-a,997,123
2026-09-24T03:45:10-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:13-03:00,service-a-79689f88cb-hnf48,service-a,997,123
2026-09-24T03:45:13-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:16-03:00,service-a-79689f88cb-hnf48,service-a,997,123
2026-09-24T03:45:16-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:19-03:00,service-a-79689f88cb-hnf48,service-a,997,123
2026-09-24T03:45:19-03:00,service-b-b9d464c6d-nghqn,service-b,281,99
2026-09-24T03:45:22-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:45:22-03:00,service-b-b9d464c6d-nghqn,service-b,342,102
2026-09-24T03:45:25-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:45:25-03:00,service-b-b9d464c6d-nghqn,service-b,342,102
2026-09-24T03:45:28-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:45:28-03:00,service-b-b9d464c6d-nghqn,service-b,342,102
2026-09-24T03:45:31-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:45:31-03:00,service-b-b9d464c6d-nghqn,service-b,342,102
2026-09-24T03:45:34-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:45:34-03:00,service-b-b9d464c6d-nghqn,service-b,342,102
2026-09-24T03:45:37-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:37-03:00,service-b-b9d464c6d-nghqn,service-b,343,103
