Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790232276,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790232277,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,76,0,3,7.879354500083106,2.6138289977097884,34.83170700201299,235.85526315789474
1790232277,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,76,0,3,7.879354500083106,2.6138289977097884,34.83170700201299,235.85526315789474
1790232278,40,POST,/api/v1/checkout,0.000000,0.000000,3,4,4,4,14,18,23,24,24,24,24,217,0,3,6.3264934747229855,2.5597940002626274,34.83170700201299,235.87557603686636
1790232278,40,,Aggregated,0.000000,0.000000,3,4,4,4,14,18,23,24,24,24,24,217,0,3,6.3264934747229855,2.5597940002626274,34.83170700201299,235.87557603686636
1790232279,60,POST,/api/v1/checkout,25.000000,0.000000,3,4,4,5,14,19,23,25,28,28,28,413,0,3,5.921644079982366,2.5597940002626274,34.83170700201299,235.8765133171913
1790232279,60,,Aggregated,25.000000,0.000000,3,4,4,5,14,19,23,25,28,28,28,413,0,3,5.921644079982366,2.5597940002626274,34.83170700201299,235.8765133171913
1790232280,80,POST,/api/v1/checkout,56.000000,0.000000,4,4,4,5,16,23,27,28,36,36,36,683,0,4,6.234756566674532,2.5187950013787486,35.59203600161709,235.87554904831626
1790232280,80,,Aggregated,56.000000,0.000000,4,4,4,5,16,23,27,28,36,36,36,683,0,4,6.234756566674532,2.5187950013787486,35.59203600161709,235.87554904831626
1790232281,100,POST,/api/v1/checkout,89.000000,0.000000,4,4,5,5,14,22,27,29,36,36,36,1016,0,4,6.037995535512805,2.5187950013787486,35.59203600161709,235.88877952755905
1790232281,100,,Aggregated,89.000000,0.000000,4,4,5,5,14,22,27,29,36,36,36,1016,0,4,6.037995535512805,2.5187950013787486,35.59203600161709,235.88877952755905
1790232282,120,POST,/api/v1/checkout,123.250000,0.000000,4,4,5,6,16,24,29,36,56,59,59,1427,0,4,6.630053292921708,2.5187950013787486,58.60334099997999,235.89768745620182
1790232282,120,,Aggregated,123.250000,0.000000,4,4,5,6,16,24,29,36,56,59,59,1427,0,4,6.630053292921708,2.5187950013787486,58.60334099997999,235.89768745620182
1790232283,140,POST,/api/v1/checkout,154.000000,0.000000,4,5,6,7,20,29,49,62,86,87,87,1891,0,4,8.062648962425587,2.5187950013787486,86.89913700072793,235.90481226864094
1790232283,140,,Aggregated,154.000000,0.000000,4,5,6,7,20,29,49,62,86,87,87,1891,0,4,8.062648962425587,2.5187950013787486,86.89913700072793,235.90481226864094
