timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T03:44:38-03:00,9.9,1.27,3852,61.0
2026-09-24T03:44:40-03:00,11.8,1.27,3700,64.0
2026-09-24T03:44:42-03:00,17.7,1.41,3830,65.0
2026-09-24T03:44:44-03:00,26.0,1.41,3700,73.0
2026-09-24T03:44:46-03:00,27.1,1.41,3724,77.0
2026-09-24T03:44:48-03:00,28.4,2.02,3864,65.0
2026-09-24T03:44:50-03:00,26.0,2.02,3737,67.0
2026-09-24T03:44:52-03:00,26.2,2.49,3722,69.0
2026-09-24T03:44:54-03:00,24.9,2.49,3826,67.0
2026-09-24T03:44:56-03:00,26.6,2.49,3825,67.0
2026-09-24T03:44:58-03:00,25.5,3.02,3700,71.0
2026-09-24T03:45:00-03:00,25.0,3.02,3700,72.0
2026-09-24T03:45:02-03:00,26.5,3.25,3718,71.0
2026-09-24T03:45:04-03:00,25.9,3.25,3812,69.0
2026-09-24T03:45:06-03:00,26.0,3.25,3724,72.0
2026-09-24T03:45:08-03:00,25.8,4.20,3396,69.0
2026-09-24T03:45:10-03:00,25.4,4.20,3813,68.0
2026-09-24T03:45:12-03:00,24.9,4.58,3802,69.0
2026-09-24T03:45:14-03:00,25.8,4.58,3743,69.0
2026-09-24T03:45:16-03:00,26.3,4.58,3700,74.0
2026-09-24T03:45:18-03:00,25.4,5.09,3837,72.0
2026-09-24T03:45:20-03:00,25.4,5.09,3796,69.0
2026-09-24T03:45:22-03:00,25.8,5.97,3776,68.0
2026-09-24T03:45:24-03:00,24.9,5.97,3712,68.0
2026-09-24T03:45:26-03:00,26.4,5.97,3835,68.0
2026-09-24T03:45:28-03:00,25.7,6.13,3798,69.0
2026-09-24T03:45:30-03:00,24.3,6.13,3813,68.0
2026-09-24T03:45:32-03:00,25.7,7.00,3700,75.0
2026-09-24T03:45:34-03:00,26.1,7.00,3769,75.0
2026-09-24T03:45:36-03:00,25.4,7.00,3346,69.0
2026-09-24T03:45:38-03:00,25.6,7.56,3330,70.0
2026-09-24T03:45:40-03:00,25.7,7.56,3816,71.0
2026-09-24T03:45:42-03:00,24.7,7.52,3700,72.0
2026-09-24T03:45:44-03:00,25.8,7.52,3806,70.0
2026-09-24T03:45:46-03:00,25.5,7.52,3736,75.0
2026-09-24T03:45:48-03:00,25.8,8.36,3700,75.0
2026-09-24T03:45:50-03:00,26.5,8.36,3795,72.0
2026-09-24T03:45:52-03:00,25.0,8.41,3843,69.0
2026-09-24T03:45:54-03:00,25.2,8.41,3703,71.0
2026-09-24T03:45:56-03:00,26.1,8.14,3836,70.0
2026-09-24T03:45:58-03:00,26.3,8.14,3700,71.0
2026-09-24T03:46:00-03:00,25.6,8.14,3767,72.0
2026-09-24T03:46:02-03:00,26.0,8.36,3808,71.0
2026-09-24T03:46:04-03:00,24.7,8.36,3700,74.0
2026-09-24T03:46:06-03:00,26.5,8.82,3700,74.0
2026-09-24T03:46:08-03:00,25.6,8.82,3700,76.0
2026-09-24T03:46:10-03:00,24.8,8.82,3383,70.0
2026-09-24T03:46:12-03:00,25.9,8.59,3852,70.0
2026-09-24T03:46:14-03:00,25.7,8.59,3779,71.0
2026-09-24T03:46:16-03:00,25.5,9.02,3776,70.0
2026-09-24T03:46:18-03:00,25.3,9.02,3360,70.0
2026-09-24T03:46:20-03:00,25.7,9.02,3700,74.0
2026-09-24T03:46:22-03:00,25.6,9.18,3700,76.0
2026-09-24T03:46:24-03:00,26.8,9.18,3741,73.0
2026-09-24T03:46:27-03:00,25.7,9.49,3732,71.0
2026-09-24T03:46:29-03:00,24.8,9.49,3803,71.0
2026-09-24T03:46:31-03:00,25.3,9.49,3874,71.0
2026-09-24T03:46:33-03:00,25.4,9.61,3801,70.0
2026-09-24T03:46:35-03:00,24.4,9.61,3837,72.0
2026-09-24T03:46:37-03:00,25.7,9.32,3733,71.0
2026-09-24T03:46:39-03:00,25.9,9.32,3700,76.0
2026-09-24T03:46:41-03:00,25.3,9.32,3781,74.0
2026-09-24T03:46:43-03:00,25.5,8.81,3441,72.0
2026-09-24T03:46:45-03:00,26.0,8.81,3811,73.0
2026-09-24T03:46:47-03:00,25.6,8.43,3828,70.0
2026-09-24T03:46:49-03:00,1.8,8.43,3724,63.0
2026-09-24T03:46:51-03:00,2.1,8.43,3783,64.0
2026-09-24T03:46:53-03:00,1.2,7.75,3250,61.0
