timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T01:53:40-03:00,9.0,2.36,3830,62.0
2026-09-24T01:53:42-03:00,12.4,2.36,3701,68.0
2026-09-24T01:53:44-03:00,17.8,2.36,3820,67.0
2026-09-24T01:53:46-03:00,26.0,2.17,3700,73.0
2026-09-24T01:53:48-03:00,26.3,2.17,3782,79.0
2026-09-24T01:53:50-03:00,28.1,2.96,3782,70.0
2026-09-24T01:53:52-03:00,26.7,2.96,3700,70.0
2026-09-24T01:53:54-03:00,25.3,2.96,3870,69.0
2026-09-24T01:53:56-03:00,24.9,3.36,3365,68.0
2026-09-24T01:53:58-03:00,25.6,3.36,3723,67.0
2026-09-24T01:54:00-03:00,25.6,4.13,3700,71.0
2026-09-24T01:54:02-03:00,25.7,4.13,3700,74.0
2026-09-24T01:54:04-03:00,26.4,4.13,3715,72.0
2026-09-24T01:54:06-03:00,25.5,4.76,3795,72.0
2026-09-24T01:54:08-03:00,24.8,4.76,3812,69.0
2026-09-24T01:54:10-03:00,26.0,5.26,3812,69.0
2026-09-24T01:54:12-03:00,26.2,5.26,3790,69.0
2026-09-24T01:54:14-03:00,25.3,5.26,3479,69.0
2026-09-24T01:54:16-03:00,25.9,5.72,2884,69.0
2026-09-24T01:54:18-03:00,26.3,5.72,3700,75.0
2026-09-24T01:54:20-03:00,25.8,6.23,3744,74.0
2026-09-24T01:54:22-03:00,26.0,6.23,3844,71.0
2026-09-24T01:54:24-03:00,26.0,6.23,3891,71.0
2026-09-24T01:54:26-03:00,24.9,6.61,3800,69.0
2026-09-24T01:54:28-03:00,26.7,6.61,3724,69.0
2026-09-24T01:54:30-03:00,25.7,6.80,3813,70.0
2026-09-24T01:54:32-03:00,25.1,6.80,3764,72.0
2026-09-24T01:54:34-03:00,25.8,6.80,3700,76.0
2026-09-24T01:54:36-03:00,26.4,6.98,3700,75.0
2026-09-24T01:54:38-03:00,24.8,6.98,3352,73.0
2026-09-24T01:54:40-03:00,26.0,6.98,3778,71.0
2026-09-24T01:54:42-03:00,25.9,6.98,3788,80.0
2026-09-24T01:54:44-03:00,25.2,6.98,3788,69.0
2026-09-24T01:54:47-03:00,25.7,6.50,3827,70.0
2026-09-24T01:54:49-03:00,27.0,6.50,3706,75.0
2026-09-24T01:54:51-03:00,25.9,5.98,3700,73.0
2026-09-24T01:54:53-03:00,26.7,5.98,3700,76.0
2026-09-24T01:54:55-03:00,25.1,5.98,3727,75.0
2026-09-24T01:54:57-03:00,25.3,5.74,3785,70.0
2026-09-24T01:54:59-03:00,27.6,5.74,3866,72.0
2026-09-24T01:55:01-03:00,25.3,5.28,3729,71.0
2026-09-24T01:55:03-03:00,26.2,5.28,3868,71.0
2026-09-24T01:55:05-03:00,25.5,5.28,2898,72.0
2026-09-24T01:55:07-03:00,24.7,4.86,3818,72.0
2026-09-24T01:55:09-03:00,25.9,4.86,3700,77.0
2026-09-24T01:55:11-03:00,26.5,4.55,3739,76.0
2026-09-24T01:55:13-03:00,25.7,4.55,3810,71.0
2026-09-24T01:55:15-03:00,26.1,4.55,3700,75.0
2026-09-24T01:55:17-03:00,25.5,4.18,3700,73.0
2026-09-24T01:55:19-03:00,25.2,4.18,3792,73.0
2026-09-24T01:55:21-03:00,26.0,4.09,3828,71.0
2026-09-24T01:55:23-03:00,26.5,4.09,3812,73.0
2026-09-24T01:55:25-03:00,25.1,4.09,3700,77.0
2026-09-24T01:55:27-03:00,25.9,3.76,3750,79.0
2026-09-24T01:55:29-03:00,26.2,3.76,3755,73.0
2026-09-24T01:55:31-03:00,24.9,3.54,3712,72.0
2026-09-24T01:55:33-03:00,25.8,3.54,3835,71.0
2026-09-24T01:55:35-03:00,26.1,3.54,3885,73.0
2026-09-24T01:55:37-03:00,24.7,3.26,3778,73.0
2026-09-24T01:55:39-03:00,25.8,3.26,3874,71.0
2026-09-24T01:55:41-03:00,25.9,3.00,3700,77.0
2026-09-24T01:55:43-03:00,25.6,3.00,3790,73.0
2026-09-24T01:55:45-03:00,26.2,3.00,3819,72.0
2026-09-24T01:55:47-03:00,25.8,2.83,3802,74.0
2026-09-24T01:55:49-03:00,25.6,2.83,1801,76.0
2026-09-24T01:55:51-03:00,3.5,2.61,1800,60.0
