Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,48553,0,180,193.68533939750097,2.5905910006258637,588.5341659995902,197.14178320598108,403.7426269458649,0.0,180,230,260,290,360,400,440,460,510,540,590
,Aggregated,48553,0,180,193.68533939750097,2.5905910006258637,588.5341659995902,197.14178320598108,403.7426269458649,0.0,180,230,260,290,360,400,440,460,510,540,590
