Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47348,0,180,206.23903208789972,2.5018859996635,1023.4357039989845,197.21202585114472,393.80815658834393,0.0,180,230,260,270,320,360,430,720,910,980,1000
,Aggregated,47348,0,180,206.23903208789972,2.5018859996635,1023.4357039989845,197.21202585114472,393.80815658834393,0.0,180,230,260,270,320,360,430,720,910,980,1000
