timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T03:35:00-03:00,10.2,0.47,3748,63.0
2026-09-24T03:35:02-03:00,13.7,0.67,3858,62.0
2026-09-24T03:35:04-03:00,21.4,0.67,3791,69.0
2026-09-24T03:35:06-03:00,24.6,0.67,3700,73.0
2026-09-24T03:35:08-03:00,27.5,0.78,3700,76.0
2026-09-24T03:35:10-03:00,27.5,0.78,3475,68.0
2026-09-24T03:35:12-03:00,25.9,0.71,3787,81.0
2026-09-24T03:35:14-03:00,23.6,0.71,3000,65.0
2026-09-24T03:35:16-03:00,26.8,0.71,3806,67.0
2026-09-24T03:35:18-03:00,24.4,0.74,3481,67.0
2026-09-24T03:35:20-03:00,27.6,0.74,3401,70.0
2026-09-24T03:35:22-03:00,25.3,0.76,3700,72.0
2026-09-24T03:35:24-03:00,27.7,0.76,3710,70.0
2026-09-24T03:35:26-03:00,25.0,0.76,3700,77.0
2026-09-24T03:35:28-03:00,24.9,0.70,2934,69.0
2026-09-24T03:35:30-03:00,25.5,0.70,3500,68.0
2026-09-24T03:35:32-03:00,26.7,0.64,3815,68.0
2026-09-24T03:35:34-03:00,25.6,0.64,3725,69.0
2026-09-24T03:35:36-03:00,26.2,0.64,3437,72.0
2026-09-24T03:35:38-03:00,25.6,0.59,3700,74.0
2026-09-24T03:35:40-03:00,27.8,0.59,3828,76.0
2026-09-24T03:35:42-03:00,25.0,0.54,3700,77.0
2026-09-24T03:35:44-03:00,25.4,0.54,3420,71.0
2026-09-24T03:35:46-03:00,26.9,0.54,2978,69.0
2026-09-24T03:35:48-03:00,24.6,0.50,2983,67.0
2026-09-24T03:35:50-03:00,27.5,0.50,3361,70.0
2026-09-24T03:35:52-03:00,25.3,0.62,3327,73.0
2026-09-24T03:35:54-03:00,27.0,0.62,3700,74.0
2026-09-24T03:35:56-03:00,24.1,0.62,3700,81.0
2026-09-24T03:35:58-03:00,29.3,0.57,3864,71.0
2026-09-24T03:36:00-03:00,25.2,0.57,3465,70.0
2026-09-24T03:36:02-03:00,27.7,0.52,3060,69.0
2026-09-24T03:36:04-03:00,25.4,0.52,3863,73.0
2026-09-24T03:36:06-03:00,26.3,0.52,3758,72.0
2026-09-24T03:36:08-03:00,26.1,0.48,3451,71.0
2026-09-24T03:36:10-03:00,25.2,0.48,3707,79.0
2026-09-24T03:36:12-03:00,25.7,0.44,3700,77.0
2026-09-24T03:36:14-03:00,26.3,0.44,3834,72.0
2026-09-24T03:36:16-03:00,26.1,0.44,3845,71.0
2026-09-24T03:36:18-03:00,25.9,0.41,2929,72.0
2026-09-24T03:36:20-03:00,26.2,0.41,3426,70.0
2026-09-24T03:36:22-03:00,25.9,0.37,2999,72.0
2026-09-24T03:36:24-03:00,25.4,0.37,3838,85.0
2026-09-24T03:36:26-03:00,26.1,0.37,1800,76.0
2026-09-24T03:36:28-03:00,26.3,0.42,3771,73.0
2026-09-24T03:36:30-03:00,26.3,0.42,3428,70.0
2026-09-24T03:36:32-03:00,25.6,0.47,3812,70.0
2026-09-24T03:36:34-03:00,25.9,0.47,3362,69.0
2026-09-24T03:36:36-03:00,26.7,0.47,3137,70.0
2026-09-24T03:36:38-03:00,24.0,0.59,3742,80.0
2026-09-24T03:36:40-03:00,25.6,0.59,3382,73.0
2026-09-24T03:36:42-03:00,26.4,0.63,1800,77.0
2026-09-24T03:36:44-03:00,26.7,0.63,3779,72.0
2026-09-24T03:36:46-03:00,26.9,0.58,3823,70.0
2026-09-24T03:36:48-03:00,25.5,0.58,3373,69.0
2026-09-24T03:36:50-03:00,26.2,0.58,2969,70.0
2026-09-24T03:36:52-03:00,25.8,0.53,3806,80.0
2026-09-24T03:36:54-03:00,24.5,0.53,2160,70.0
2026-09-24T03:36:56-03:00,26.5,0.49,3700,74.0
2026-09-24T03:36:58-03:00,25.2,0.49,3700,76.0
2026-09-24T03:37:00-03:00,27.3,0.49,3734,73.0
2026-09-24T03:37:02-03:00,25.3,0.45,2995,69.0
2026-09-24T03:37:04-03:00,27.3,0.45,3853,71.0
2026-09-24T03:37:06-03:00,24.5,0.49,3720,80.0
2026-09-24T03:37:08-03:00,24.6,0.49,2995,82.0
2026-09-24T03:37:10-03:00,2.9,0.49,2141,64.0
2026-09-24T03:37:12-03:00,3.7,0.53,2159,64.0
