timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:35:00-03:00,scenario_1-service_a-1,12.99%,107.8MiB,256MiB,42.12%
2026-09-24T03:35:00-03:00,scenario_1-service_b-1,8.77%,97.91MiB,256MiB,38.25%
2026-09-24T03:35:05-03:00,scenario_1-service_a-1,81.81%,108.8MiB,256MiB,42.51%
2026-09-24T03:35:05-03:00,scenario_1-service_b-1,26.89%,97.36MiB,256MiB,38.03%
2026-09-24T03:35:10-03:00,scenario_1-service_a-1,100.93%,123.3MiB,256MiB,48.16%
2026-09-24T03:35:10-03:00,scenario_1-service_b-1,33.16%,97.84MiB,256MiB,38.22%
2026-09-24T03:35:15-03:00,scenario_1-service_a-1,100.25%,114.7MiB,256MiB,44.79%
2026-09-24T03:35:15-03:00,scenario_1-service_b-1,44.94%,107.5MiB,256MiB,42.01%
2026-09-24T03:35:20-03:00,scenario_1-service_a-1,100.37%,124.4MiB,256MiB,48.59%
2026-09-24T03:35:20-03:00,scenario_1-service_b-1,64.15%,97.84MiB,256MiB,38.22%
2026-09-24T03:35:25-03:00,scenario_1-service_a-1,101.11%,125.1MiB,256MiB,48.85%
2026-09-24T03:35:25-03:00,scenario_1-service_b-1,31.36%,101MiB,256MiB,39.47%
2026-09-24T03:35:30-03:00,scenario_1-service_a-1,100.34%,115.1MiB,256MiB,44.96%
2026-09-24T03:35:30-03:00,scenario_1-service_b-1,51.07%,111.1MiB,256MiB,43.42%
2026-09-24T03:35:35-03:00,scenario_1-service_a-1,100.91%,115.1MiB,256MiB,44.98%
2026-09-24T03:35:35-03:00,scenario_1-service_b-1,59.81%,100.9MiB,256MiB,39.43%
2026-09-24T03:35:40-03:00,scenario_1-service_a-1,100.14%,115.2MiB,256MiB,44.99%
2026-09-24T03:35:40-03:00,scenario_1-service_b-1,31.50%,101.3MiB,256MiB,39.55%
2026-09-24T03:35:46-03:00,scenario_1-service_a-1,100.91%,115.1MiB,256MiB,44.94%
2026-09-24T03:35:46-03:00,scenario_1-service_b-1,60.43%,103.5MiB,256MiB,40.43%
2026-09-24T03:35:51-03:00,scenario_1-service_a-1,100.63%,124.4MiB,256MiB,48.58%
2026-09-24T03:35:51-03:00,scenario_1-service_b-1,68.31%,104.5MiB,256MiB,40.84%
2026-09-24T03:35:56-03:00,scenario_1-service_a-1,100.40%,115.2MiB,256MiB,45.01%
2026-09-24T03:35:56-03:00,scenario_1-service_b-1,38.06%,105.1MiB,256MiB,41.04%
2026-09-24T03:36:01-03:00,scenario_1-service_a-1,100.19%,115.1MiB,256MiB,44.96%
2026-09-24T03:36:01-03:00,scenario_1-service_b-1,63.46%,118.1MiB,256MiB,46.13%
2026-09-24T03:36:06-03:00,scenario_1-service_a-1,100.69%,124MiB,256MiB,48.43%
2026-09-24T03:36:06-03:00,scenario_1-service_b-1,38.24%,104.9MiB,256MiB,40.99%
2026-09-24T03:36:11-03:00,scenario_1-service_a-1,101.93%,128.5MiB,256MiB,50.18%
2026-09-24T03:36:11-03:00,scenario_1-service_b-1,38.68%,113.3MiB,256MiB,44.27%
2026-09-24T03:36:16-03:00,scenario_1-service_a-1,102.03%,115.3MiB,256MiB,45.05%
2026-09-24T03:36:16-03:00,scenario_1-service_b-1,37.82%,104.9MiB,256MiB,40.97%
2026-09-24T03:36:20-03:00,scenario_1-service_a-1,102.58%,114.9MiB,256MiB,44.86%
2026-09-24T03:36:20-03:00,scenario_1-service_b-1,65.65%,104.9MiB,256MiB,40.96%
2026-09-24T03:36:25-03:00,scenario_1-service_a-1,100.09%,115.4MiB,256MiB,45.09%
2026-09-24T03:36:25-03:00,scenario_1-service_b-1,30.13%,104.6MiB,256MiB,40.85%
2026-09-24T03:36:30-03:00,scenario_1-service_a-1,102.15%,127.7MiB,256MiB,49.89%
2026-09-24T03:36:30-03:00,scenario_1-service_b-1,65.94%,104.6MiB,256MiB,40.87%
2026-09-24T03:36:35-03:00,scenario_1-service_a-1,100.35%,128.4MiB,256MiB,50.16%
2026-09-24T03:36:35-03:00,scenario_1-service_b-1,36.19%,104.9MiB,256MiB,40.97%
2026-09-24T03:36:41-03:00,scenario_1-service_a-1,101.13%,115MiB,256MiB,44.91%
2026-09-24T03:36:41-03:00,scenario_1-service_b-1,37.91%,104.6MiB,256MiB,40.85%
2026-09-24T03:36:46-03:00,scenario_1-service_a-1,100.42%,123.8MiB,256MiB,48.36%
2026-09-24T03:36:46-03:00,scenario_1-service_b-1,38.64%,104.8MiB,256MiB,40.93%
2026-09-24T03:36:51-03:00,scenario_1-service_a-1,100.59%,128.4MiB,256MiB,50.15%
2026-09-24T03:36:51-03:00,scenario_1-service_b-1,34.50%,105.9MiB,256MiB,41.38%
2026-09-24T03:36:56-03:00,scenario_1-service_a-1,99.60%,115.4MiB,256MiB,45.07%
2026-09-24T03:36:56-03:00,scenario_1-service_b-1,57.38%,104.5MiB,256MiB,40.83%
2026-09-24T03:37:01-03:00,scenario_1-service_a-1,101.01%,123.8MiB,256MiB,48.35%
2026-09-24T03:37:01-03:00,scenario_1-service_b-1,64.55%,105.1MiB,256MiB,41.05%
2026-09-24T03:37:06-03:00,scenario_1-service_a-1,100.48%,125.1MiB,256MiB,48.87%
2026-09-24T03:37:06-03:00,scenario_1-service_b-1,30.82%,104.7MiB,256MiB,40.90%
2026-09-24T03:37:11-03:00,scenario_1-service_a-1,21.04%,114.1MiB,256MiB,44.58%
2026-09-24T03:37:11-03:00,scenario_1-service_b-1,0.05%,104.7MiB,256MiB,40.89%
