timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T01:35:06-03:00,10.5,1.85,3444,73.0
2026-09-24T01:35:08-03:00,13.8,1.85,3765,65.0
2026-09-24T01:35:10-03:00,20.5,1.70,3791,67.0
2026-09-24T01:35:12-03:00,24.1,1.70,2972,66.0
2026-09-24T01:35:14-03:00,25.3,1.70,3706,71.0
2026-09-24T01:35:16-03:00,26.4,3.16,3700,72.0
2026-09-24T01:35:18-03:00,25.5,3.16,3700,74.0
2026-09-24T01:35:20-03:00,26.1,4.43,3849,69.0
2026-09-24T01:35:22-03:00,26.5,4.43,3782,69.0
2026-09-24T01:35:24-03:00,24.4,4.43,3871,68.0
2026-09-24T01:35:26-03:00,25.3,5.36,3426,71.0
2026-09-24T01:35:28-03:00,23.4,5.36,3721,71.0
2026-09-24T01:35:30-03:00,25.0,6.13,2941,68.0
2026-09-24T01:35:32-03:00,25.5,6.13,3829,69.0
2026-09-24T01:35:34-03:00,25.4,6.13,3700,74.0
2026-09-24T01:35:36-03:00,25.0,5.72,3877,71.0
2026-09-24T01:35:38-03:00,25.0,5.72,3438,72.0
2026-09-24T01:35:40-03:00,24.5,5.34,3392,68.0
2026-09-24T01:35:42-03:00,25.6,5.34,3393,70.0
2026-09-24T01:35:44-03:00,25.0,5.34,3870,67.0
2026-09-24T01:35:46-03:00,25.8,4.99,3372,69.0
2026-09-24T01:35:48-03:00,23.7,4.99,2948,68.0
2026-09-24T01:35:50-03:00,26.2,6.12,3700,75.0
2026-09-24T01:35:52-03:00,24.5,6.12,3825,73.0
2026-09-24T01:35:54-03:00,25.1,6.12,3781,72.0
2026-09-24T01:35:56-03:00,24.1,5.63,3803,68.0
2026-09-24T01:35:58-03:00,25.1,5.63,3827,76.0
2026-09-24T01:36:00-03:00,23.7,5.18,3391,67.0
2026-09-24T01:36:02-03:00,25.3,5.18,3761,68.0
2026-09-24T01:36:04-03:00,23.4,5.18,3747,68.0
2026-09-24T01:36:06-03:00,26.3,5.08,3700,74.0
2026-09-24T01:36:08-03:00,24.2,5.08,3700,74.0
2026-09-24T01:36:10-03:00,26.1,4.67,3545,72.0
2026-09-24T01:36:12-03:00,23.7,4.67,3762,70.0
2026-09-24T01:36:14-03:00,25.2,4.67,3397,70.0
2026-09-24T01:36:16-03:00,23.7,4.30,3703,70.0
2026-09-24T01:36:18-03:00,25.6,4.30,3406,71.0
2026-09-24T01:36:20-03:00,23.5,4.03,3657,69.0
2026-09-24T01:36:22-03:00,26.4,4.03,3700,75.0
2026-09-24T01:36:24-03:00,24.3,4.03,3700,76.0
2026-09-24T01:36:26-03:00,26.0,3.71,3791,72.0
2026-09-24T01:36:28-03:00,23.8,3.71,3758,82.0
2026-09-24T01:36:30-03:00,24.5,3.57,3700,71.0
2026-09-24T01:36:32-03:00,24.1,3.57,3740,68.0
2026-09-24T01:36:34-03:00,25.0,3.57,2925,68.0
2026-09-24T01:36:36-03:00,24.6,3.53,3012,68.0
2026-09-24T01:36:38-03:00,25.5,3.53,3700,72.0
2026-09-24T01:36:40-03:00,24.1,3.25,3700,76.0
2026-09-24T01:36:42-03:00,25.9,3.25,3841,73.0
2026-09-24T01:36:44-03:00,24.2,3.25,3831,69.0
2026-09-24T01:36:46-03:00,25.6,2.98,3834,68.0
2026-09-24T01:36:48-03:00,24.5,2.98,3829,69.0
2026-09-24T01:36:50-03:00,24.7,2.75,2587,68.0
2026-09-24T01:36:52-03:00,24.5,2.75,3393,70.0
2026-09-24T01:36:54-03:00,24.9,2.75,3700,73.0
2026-09-24T01:36:57-03:00,24.9,2.53,3700,76.0
2026-09-24T01:36:59-03:00,25.5,2.53,3807,71.0
2026-09-24T01:37:01-03:00,23.6,2.32,3771,81.0
2026-09-24T01:37:03-03:00,24.8,2.32,3011,72.0
2026-09-24T01:37:05-03:00,24.4,2.32,3783,68.0
2026-09-24T01:37:07-03:00,25.0,2.30,3743,69.0
2026-09-24T01:37:09-03:00,24.6,2.30,2559,69.0
2026-09-24T01:37:11-03:00,24.4,2.11,2969,73.0
2026-09-24T01:37:13-03:00,25.6,2.11,3700,77.0
2026-09-24T01:37:15-03:00,26.0,2.11,3476,84.0
2026-09-24T01:37:17-03:00,1.9,1.94,2609,67.0
2026-09-24T01:37:19-03:00,2.9,1.94,1742,70.0
2026-09-24T01:37:21-03:00,2.7,1.79,2147,64.0
