Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22247,0,770,777.6891171945867,365.79069099752815,1347.709728001064,202.69096956893065,185.1308224580218,0.0,770,840,890,920,1000,1100,1200,1200,1300,1300,1300
,Aggregated,22247,0,770,777.6891171945867,365.79069099752815,1347.709728001064,202.69096956893065,185.1308224580218,0.0,770,840,890,920,1000,1100,1200,1200,1300,1300,1300
