timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T04:00:45-03:00,17.2,1.66,3784,67.0
2026-09-24T04:00:47-03:00,21.8,1.53,3838,66.0
2026-09-24T04:00:49-03:00,23.3,1.53,3767,67.0
2026-09-24T04:00:51-03:00,24.7,1.53,3700,76.0
2026-09-24T04:00:53-03:00,25.6,1.41,3700,76.0
2026-09-24T04:00:55-03:00,31.0,1.41,3747,67.0
2026-09-24T04:00:57-03:00,24.1,1.38,3725,67.0
2026-09-24T04:00:59-03:00,23.8,1.38,3846,67.0
2026-09-24T04:01:01-03:00,23.6,1.38,3846,67.0
2026-09-24T04:01:03-03:00,23.7,1.35,3439,67.0
2026-09-24T04:01:05-03:00,24.1,1.35,3700,71.0
2026-09-24T04:01:07-03:00,24.0,1.24,3700,76.0
2026-09-24T04:01:09-03:00,24.7,1.24,3817,70.0
2026-09-24T04:01:11-03:00,23.7,1.24,3700,69.0
2026-09-24T04:01:13-03:00,22.8,1.14,3701,67.0
2026-09-24T04:01:15-03:00,23.6,1.14,3871,68.0
2026-09-24T04:01:17-03:00,24.7,1.13,3482,67.0
2026-09-24T04:01:19-03:00,22.8,1.13,3854,67.0
2026-09-24T04:01:21-03:00,24.0,1.13,3812,67.0
2026-09-24T04:01:23-03:00,24.5,1.04,3700,76.0
2026-09-24T04:01:25-03:00,23.6,1.04,3700,72.0
2026-09-24T04:01:27-03:00,24.7,0.95,3700,70.0
2026-09-24T04:01:29-03:00,23.9,0.95,3763,68.0
2026-09-24T04:01:31-03:00,22.9,0.95,3724,68.0
2026-09-24T04:01:33-03:00,23.7,0.88,3770,67.0
2026-09-24T04:01:35-03:00,24.1,0.88,3871,68.0
2026-09-24T04:01:37-03:00,23.5,0.81,3700,68.0
2026-09-24T04:01:39-03:00,24.7,0.81,3700,76.0
2026-09-24T04:01:41-03:00,24.2,0.81,3700,77.0
2026-09-24T04:01:43-03:00,23.0,1.22,3825,70.0
2026-09-24T04:01:45-03:00,23.7,1.22,3852,68.0
2026-09-24T04:01:47-03:00,24.3,2.25,3700,75.0
2026-09-24T04:01:49-03:00,23.5,2.25,3441,68.0
2026-09-24T04:01:51-03:00,24.6,2.25,3734,68.0
2026-09-24T04:01:53-03:00,23.3,2.47,2999,68.0
2026-09-24T04:01:55-03:00,24.2,2.47,3700,72.0
2026-09-24T04:01:57-03:00,24.4,3.23,3700,79.0
2026-09-24T04:01:59-03:00,23.3,3.23,3740,71.0
2026-09-24T04:02:01-03:00,24.1,3.23,3807,69.0
2026-09-24T04:02:03-03:00,24.1,4.01,3790,68.0
2026-09-24T04:02:05-03:00,23.0,4.01,3863,68.0
2026-09-24T04:02:07-03:00,24.3,4.65,3816,68.0
2026-09-24T04:02:09-03:00,25.5,4.65,3839,68.0
2026-09-24T04:02:11-03:00,22.8,4.65,3700,74.0
2026-09-24T04:02:13-03:00,24.2,5.00,3700,78.0
2026-09-24T04:02:15-03:00,24.3,5.00,3858,71.0
2026-09-24T04:02:17-03:00,23.5,5.88,3536,69.0
2026-09-24T04:02:19-03:00,23.8,5.88,3471,70.0
2026-09-24T04:02:21-03:00,24.3,5.88,3701,68.0
2026-09-24T04:02:23-03:00,24.1,5.97,3793,69.0
2026-09-24T04:02:25-03:00,24.2,5.97,3496,69.0
2026-09-24T04:02:27-03:00,24.3,6.93,3871,71.0
2026-09-24T04:02:29-03:00,23.6,6.93,3700,80.0
2026-09-24T04:02:31-03:00,23.9,6.86,3821,74.0
2026-09-24T04:02:34-03:00,23.6,6.86,3880,69.0
2026-09-24T04:02:36-03:00,22.9,6.86,3720,70.0
2026-09-24T04:02:38-03:00,25.5,6.87,3780,68.0
2026-09-24T04:02:40-03:00,24.4,6.87,3844,69.0
2026-09-24T04:02:42-03:00,22.5,6.88,3752,67.0
2026-09-24T04:02:44-03:00,23.9,6.88,3891,69.0
2026-09-24T04:02:46-03:00,24.1,6.88,3700,76.0
2026-09-24T04:02:48-03:00,24.9,6.89,3699,73.0
2026-09-24T04:02:50-03:00,29.4,6.89,3846,71.0
2026-09-24T04:02:52-03:00,24.7,7.78,3824,73.0
2026-09-24T04:02:54-03:00,29.8,7.78,1800,76.0
2026-09-24T04:02:56-03:00,20.8,7.78,2984,63.0
2026-09-24T04:02:58-03:00,4.7,7.16,3896,79.0
