timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T02:57:23-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:57:23-03:00,service-b-b9d464c6d-d8czv,service-b,264,101
2026-09-24T02:57:26-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:57:26-03:00,service-b-b9d464c6d-d8czv,service-b,264,101
2026-09-24T02:57:29-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:57:29-03:00,service-b-b9d464c6d-d8czv,service-b,264,101
2026-09-24T02:57:32-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:57:32-03:00,service-b-b9d464c6d-d8czv,service-b,341,100
2026-09-24T02:57:36-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:57:36-03:00,service-b-b9d464c6d-d8czv,service-b,341,100
2026-09-24T02:57:39-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:57:39-03:00,service-b-b9d464c6d-d8czv,service-b,341,100
2026-09-24T02:57:42-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:57:42-03:00,service-b-b9d464c6d-d8czv,service-b,341,100
2026-09-24T02:57:45-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:57:45-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:57:48-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:57:48-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:57:51-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:57:51-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:57:54-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:57:54-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:57:57-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:57:57-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:00-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:58:00-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:03-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:58:03-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:06-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:58:06-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:09-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:58:09-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:12-03:00,service-a-79689f88cb-dv77g,service-a,994,123
2026-09-24T02:58:12-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:15-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:58:15-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:18-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:58:18-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:21-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:58:21-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:25-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:58:25-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:28-03:00,service-a-79689f88cb-dv77g,service-a,997,123
2026-09-24T02:58:28-03:00,service-b-b9d464c6d-d8czv,service-b,343,104
2026-09-24T02:58:31-03:00,service-a-79689f88cb-dv77g,service-a,992,123
2026-09-24T02:58:31-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:34-03:00,service-a-79689f88cb-dv77g,service-a,992,123
2026-09-24T02:58:34-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:37-03:00,service-a-79689f88cb-dv77g,service-a,992,123
2026-09-24T02:58:37-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:40-03:00,service-a-79689f88cb-dv77g,service-a,992,123
2026-09-24T02:58:40-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:43-03:00,service-a-79689f88cb-dv77g,service-a,992,123
2026-09-24T02:58:43-03:00,service-b-b9d464c6d-d8czv,service-b,344,104
2026-09-24T02:58:46-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:58:46-03:00,service-b-b9d464c6d-d8czv,service-b,342,104
2026-09-24T02:58:49-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:58:49-03:00,service-b-b9d464c6d-d8czv,service-b,342,104
2026-09-24T02:58:52-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:58:52-03:00,service-b-b9d464c6d-d8czv,service-b,342,104
2026-09-24T02:58:55-03:00,service-a-79689f88cb-dv77g,service-a,996,123
2026-09-24T02:58:55-03:00,service-b-b9d464c6d-d8czv,service-b,342,104
